-14932,271398,-14922,271410,True
-26032,269600,-26024,269608,False
-16860,269658,-16844,269674,True
-14734,269622,-14724,269632,-1
-27786,269566,-27780,269574,False
-27022,269422,-27004,269438,True
-18196,269314,-18184,269326,True
-28898,269122,-28886,269134,True
-16726,269168,-16714,269180,False
-14056,269162,-14048,269172,False
-14438,268932,-14418,268950,False
-25664,268910,-25652,268922,False
-27320,268700,-27310,268710,False
-28696,268644,-28688,268656,True
-27200,268640,-27192,268648,True
-27086,268624,-27076,268632,False
-20024,268626,-20006,268646,-1
-26346,268458,-26336,268470,False
-24512,268308,-24490,268332,True
-24180,268414,-24170,268424,False
-17600,268414,-17592,268422,False
-17500,268314,-17490,268324,False
-27858,268078,-27848,268088,False
-24828,268518,-24812,268530,False
-21676,268058,-21660,268076,True
-20746,268148,-20734,268162,True
-20504,267926,-20494,267936,True
-29514,267850,-29502,267862,False
-28866,267786,-28850,267802,False
-26876,267884,-26866,267894,True
-24414,268264,-24406,268276,True
-21326,267832,-21296,267858,False
-17754,267704,-17746,267714,False
-15788,267684,-15778,267698,False
-28958,267542,-28950,267550,True
-28928,267568,-28918,267578,True
-28864,267618,-28850,267632,True
-29536,267502,-29524,267516,False
-28352,267412,-28344,267420,True
-27880,267472,-27866,267486,True
-26490,267494,-26478,267504,False
-24782,267476,-24770,267488,False
-22434,267442,-22426,267450,False
-27744,267390,-27732,267400,False
-25748,267894,-25738,267904,True
-21066,267360,-21054,267372,False
-19584,267350,-19576,267358,False
-21976,267260,-21966,267270,True
-21312,267220,-21298,267234,-1
-26648,267126,-26642,267134,True
-28860,266918,-28850,266928,True
-26026,266964,-26010,266982,True
-23860,267128,-23842,267144,True
-15114,267508,-15104,267518,True
-14858,266910,-14846,266926,False
-14068,266960,-14058,266972,False
-26838,266858,-26820,266884,True
-20968,266842,-20956,266854,False
-27518,266638,-27506,266652,False
-18888,266672,-18878,266682,-1
-26938,266526,-26932,266532,False
-26850,266556,-26842,266564,True
-28886,266466,-28876,266474,True
-23444,266374,-23418,266396,-1
-17978,266446,-17970,266456,False
-14382,266406,-14362,266426,False
-22986,266276,-22976,266286,True
-22738,266340,-22724,266354,False
-22960,266130,-22954,266138,False
