-32024,267904,-32014,267920,False
-31156,267804,-31148,267814,False
-31126,267764,-31108,267782,True
-30858,267504,-30846,267516,False
-30878,267828,-30866,267842,True
-30806,267814,-30800,267820,False
-33314,267190,-33308,267196,False
-30720,267048,-30710,267058,True
-30684,266976,-30678,266984,False
-30520,266706,-30510,266716,False
-30978,266612,-30966,266626,True
-33710,266468,-33696,266482,False
-31428,266478,-31420,266486,False
-31204,266414,-31196,266424,True
-30710,266310,-30690,266334,True
-31174,266174,-31156,266194,-1
-30844,266162,-30834,266170,True
-40596,265986,-40584,265998,-1
-30174,265952,-30158,265960,False
-31230,265836,-31208,265860,True
-31302,265920,-31288,265934,True
-41094,265730,-41082,265742,True
-37856,265814,-37838,265824,False
-38190,265696,-38182,265704,True
-37978,265568,-37964,265574,-1
-34270,265578,-34260,265590,False
-41012,265446,-40996,265462,False
-40760,265540,-40748,265554,False
-31394,266060,-31362,266080,True
-41424,265390,-41414,265404,False
-35308,265356,-35302,265364,True
-40332,265252,-40318,265270,True
-40666,265282,-40654,265294,False
-39754,265206,-39748,265212,-1
-40976,265158,-40966,265172,True
-40890,265074,-40878,265086,False
-34772,265156,-34760,265172,-1
-38770,264988,-38758,264996,-1
-37086,265558,-37068,265568,True
-32208,264956,-32200,264964,True
-32080,264740,-32074,264748,False
-38820,264630,-38804,264650,True
-34966,264606,-34958,264612,False
-42366,264516,-42354,264528,True
-38654,264504,-38644,264512,True
-32122,264488,-32110,264500,False
-37734,264340,-37726,264350,False
-30258,264370,-30244,264382,False
-39296,264218,-39282,264236,-1
-32468,264212,-32458,264224,False
-31646,264200,-31638,264210,True
-36162,264068,-36150,264080,True
-34470,264040,-34458,264052,False
-33082,264032,-33072,264040,-1
-31486,264092,-31472,264106,False
-34380,263970,-34372,263980,True
-43026,263790,-43018,263798,False
-41426,263580,-41416,263588,True
-40648,263550,-40640,263560,True
-40558,263586,-40546,263596,True
-37766,263576,-37752,263588,False
-33582,263532,-33566,263546,True
-37860,263550,-37848,263562,False
-42916,263274,-42906,263282,False
-42494,263892,-42462,263904,False
-40846,263334,-40838,263340,False
-37572,263360,-37558,263374,False
-34822,263386,-34812,263396,True
-33996,263360,-33980,263374,False
-37738,263224,-37730,263232,True
-33124,263172,-33116,263182,True
-31880,263766,-31860,263776,True
-37854,263012,-37844,263022,True
-42048,262784,-42042,262790,False
-41464,262606,-41456,262614,False
-37728,262566,-37706,262590,True
-41730,262448,-41714,262466,False
-41620,262430,-41606,262444,True
-40664,262428,-40654,262436,False
-36688,262456,-36680,262468,False
-34158,262330,-34150,262340,True
-34392,262148,-34380,262162,True
-42170,262038,-42146,262064,-1
-38434,262098,-38422,262112,True
-37226,262022,-37210,262036,False
-40946,261884,-40940,261890,False
-31582,261950,-31562,261972,True
-42924,261772,-42912,261784,True
-42554,261808,-42538,261824,False
-42206,261810,-42190,261826,True
-41620,261778,-41594,261802,True
-43716,261690,-43708,261702,True
-42162,261584,-42146,261600,True
-41492,261590,-41480,261606,True
-42306,261460,-42298,261468,False
-37818,261356,-37810,261364,True
-34444,261400,-34428,261414,False
-30500,261688,-30490,261698,False
-41218,261842,-41196,261856,False
-41196,261314,-41182,261324,False
-42650,261644,-42640,261652,True
-42348,261172,-42338,261182,False
-42288,261088,-42280,261098,True
-40134,261154,-40122,261164,-1
-41562,261012,-41550,261022,False
-31080,261022,-31070,261032,False
-42960,260844,-42948,260854,False
-36902,261274,-36888,261288,False
-43144,260710,-43132,260722,False
-42792,260642,-42782,260656,True
-42044,260596,-42034,260604,False
-33062,260628,-33054,260636,False
-41726,260462,-41718,260472,False
-41134,260392,-41128,260398,False
-33584,260412,-33576,260420,True
-37696,260284,-37682,260300,True
-34158,260248,-34148,260256,True
-41548,260214,-41542,260220,False
-30804,260188,-30792,260204,True
-40314,260032,-40300,260046,False
-38552,260044,-38544,260056,False
-35936,260054,-35926,260070,False
-34484,259982,-34476,259992,False
-41026,259808,-41012,259818,False
-37400,259876,-37390,259884,True
-37722,259648,-37710,259660,False
-34000,259662,-33990,259676,-1
-41788,259452,-41776,259464,True
-36100,259458,-36092,259468,True
-41584,259334,-41574,259344,True
-40778,259388,-40770,259396,False
-39132,259842,-39124,259850,True
-43320,259258,-43310,259268,False
-33738,259276,-33722,259296,False
-38780,259084,-38770,259094,False
-33368,259118,-33358,259128,False
-32176,259128,-32168,259138,False
-41264,259542,-41236,259552,True
-40932,258952,-40926,258958,False
-40806,258912,-40780,258932,True
-31632,259540,-31624,259550,False
-36040,258808,-36020,258826,True
-34016,258886,-34004,258898,False
-36004,258684,-35990,258698,-1
-35988,258746,-35972,258762,True
-36000,258706,-35984,258720,True
-40786,258642,-40758,258668,False
-40588,258588,-40582,258594,False
-36350,258580,-36338,258592,True
-41504,258492,-41492,258502,False
-40484,258438,-40474,258448,True
-33624,258402,-33600,258430,False
-43740,258310,-43734,258316,False
-40350,258204,-40338,258212,True
-41670,257892,-41660,257906,True
-36132,257834,-36122,257844,False
-40090,257692,-40084,257698,False
-36758,257662,-36746,257670,False
-31656,257692,-31646,257706,-1
-43384,257526,-43374,257536,True
-43060,257512,-43052,257520,True
-38862,257580,-38850,257594,False
-30292,257526,-30270,257548,True
-43600,257382,-43574,257408,True
-41420,257382,-41410,257392,True
-34612,257440,-34606,257448,False
-42120,257324,-42108,257334,False
-37764,257272,-37752,257286,True
-36594,257268,-36580,257278,-1
-40818,257200,-40796,257222,True
-35140,257684,-35132,257696,True
-43618,257100,-43608,257108,True
-35430,257024,-35410,257046,True
-34892,257620,-34868,257632,False
-43392,256908,-43376,256926,True
-43860,256760,-43854,256768,False
-40444,256862,-40438,256870,False
-33878,257278,-33868,257292,True
-33802,256756,-33780,256778,False
-36838,256648,-36828,256658,False
-34968,256756,-34960,256768,True
-34100,256736,-34088,256748,True
-38084,256524,-38072,256542,False
-39974,256982,-39938,256992,True
-37148,256392,-37138,256400,False
-35746,256400,-35728,256416,False
-33636,256366,-33628,256374,False
-41350,256294,-41342,256302,True
-38950,256212,-38924,256234,False
-33756,256220,-33742,256232,False
-36152,256038,-36140,256048,False
-34742,256038,-34730,256048,True
-41658,255804,-41644,255820,True
-36308,255826,-36300,255834,False
-41512,255694,-41502,255702,False
-36534,255676,-36522,255690,False
-33028,255468,-33020,255474,True
-43876,255402,-43862,255416,False
-33874,255382,-33866,255392,False
-36484,255278,-36468,255294,False
-35898,255206,-35880,255228,True
-43400,255188,-43388,255200,True
-41748,255170,-41736,255182,False
-40812,255112,-40800,255126,False
-32042,255180,-32032,255194,False
-31344,255150,-31334,255160,True
-40788,254986,-40774,254998,True
-42886,254874,-42876,254884,False
-39172,254832,-39162,254840,-1
-37088,254888,-37078,254902,True
-36054,254954,-36044,254962,True
-34930,254892,-34916,254904,True
-33622,254846,-33610,254856,False
-41612,254714,-41606,254722,True
-34942,254772,-34930,254790,True
-34678,254748,-34664,254760,True
-32138,254734,-32132,254740,False
-34168,254568,-34154,254582,False
-36324,254464,-36316,254472,True
-34356,254496,-34346,254508,True
-30776,254516,-30758,254534,False
-43738,254830,-43732,254838,False
-36960,254354,-36948,254366,True
-43400,254286,-43394,254292,False
-35306,254262,-35296,254276,True
-34630,254212,-34616,254228,True
-34460,254268,-34452,254278,True
-43012,254088,-43006,254094,False
-41412,254142,-41392,254166,True
-38082,254172,-38068,254182,False
-31626,254136,-31610,254154,False
-38860,254552,-38852,254560,-1
-37246,253980,-37238,253990,True
-37274,253942,-37262,253952,True
-36492,254014,-36482,254024,True
-31658,254050,-31652,254060,False
-39578,253798,-39562,253814,True
-39350,253730,-39342,253738,True
-38502,253810,-38494,253820,True
-42354,253614,-42346,253620,-1
-31096,253586,-31082,253596,-1
-41264,253478,-41256,253486,False
-42936,253388,-42928,253396,True
-42586,253280,-42568,253292,False
-41180,253298,-41168,253312,False
-34242,253294,-34230,253306,False
-33648,253330,-33638,253340,False
-30696,253268,-30684,253282,-1
-39134,253064,-39124,253072,True
-43414,252970,-43406,252980,False
-42812,252950,-42802,252962,True
-37640,252960,-37630,252970,True
-35902,253024,-35894,253032,True
-36272,252840,-36266,252846,False
-34570,252794,-34558,252804,True
-41822,252556,-41796,252584,True
-39946,252612,-39930,252632,False
-39846,252596,-39828,252614,False
-38986,252552,-38978,252560,True
-35560,252360,-35550,252370,False
-41892,252270,-41876,252286,False
-38972,252258,-38964,252268,True
-35736,252626,-35708,252640,False
-34264,252030,-34248,252044,False
-39880,251872,-39868,251882,True
-36856,251896,-36842,251910,True
-33552,251912,-33538,251926,False
-42772,251628,-42762,251640,False
-35216,251724,-35198,251740,False
-33950,251622,-33934,251636,False
-36648,251514,-36640,251524,False
-30536,251470,-30514,251502,True
-41478,251338,-41470,251346,False
-43338,251090,-43322,251106,True
-42042,251596,-42028,251610,False
-39988,251004,-39968,251020,-1
-39284,251598,-39272,251608,True
-33962,251594,-33956,251600,False
-33720,251010,-33710,251020,False
-33084,251604,-33066,251616,False
-37080,251480,-37062,251488,False
-34854,250590,-34844,250598,False
-30086,250524,-30060,250550,True
-35734,250238,-35724,250250,False
-32530,250308,-32518,250320,False
-36922,250206,-36916,250212,False
-36476,250136,-36466,250144,True
-42136,250002,-42122,250014,False
-40316,250062,-40300,250080,True
-35580,249954,-35570,249964,True
-30292,249874,-30284,249882,False
-30156,249580,-30150,249588,True
-35582,249406,-35574,249416,True
-36806,249302,-36794,249316,False
-30216,249278,-30206,249288,True
-35490,249112,-35478,249122,True
-35276,249140,-35256,249162,True
-30040,249056,-30016,249078,True
-42484,248970,-42476,248980,True
-41978,249554,-41962,249568,False
-41652,248802,-41642,248812,False
-36100,248920,-36088,248934,False
-30158,248858,-30150,248868,True
-39900,248758,-39884,248774,False
-37084,248798,-37078,248804,False
-36064,248776,-36054,248796,False
-31160,248770,-31148,248782,True
-42860,248548,-42850,248560,False
-32964,248544,-32946,248554,False
-39546,248418,-39534,248432,False
-42080,248288,-42070,248308,False
-31908,248812,-31900,248820,False
-30566,248696,-30558,248704,True
-38004,248060,-37996,248066,-1
-33480,248042,-33468,248054,True
-31348,247910,-31342,247916,False
-42198,247832,-42188,247842,True
-41950,247778,-41924,247812,True
-39330,247660,-39322,247670,True
-36620,247604,-36604,247616,False
-31446,247626,-31442,247632,False
-43868,247474,-43854,247488,False
-40380,247496,-40370,247504,True
-36448,247378,-36430,247398,-1
-32354,247236,-32328,247258,False
-42684,247078,-42676,247088,False
-31314,247014,-31304,247022,False
-31118,247028,-31102,247044,False
-34708,247018,-34702,247022,False
-34762,246818,-34754,246828,True
-36960,246688,-36948,246710,False
-34046,246698,-34040,246704,False
-43292,246566,-43286,246572,False
-38506,246542,-38498,246552,False
-30602,246570,-30592,246578,False
-34956,246468,-34946,246482,True
-32874,246402,-32864,246412,False
-37392,246372,-37372,246386,True
-41932,246218,-41904,246250,False
-36136,246112,-36122,246118,False
-35980,246086,-35972,246094,False
-43252,245942,-43234,245956,False
-39910,245668,-39902,245678,False
-37178,245510,-37166,245520,True
-34924,245492,-34910,245506,True
-31012,245592,-31002,245602,False
-39384,245322,-39374,245332,True
-39168,245322,-39162,245328,False
-37222,245814,-37208,245828,True
-39078,245184,-39068,245194,False
-39728,245584,-39716,245598,False
-37710,245054,-37692,245070,True
-36556,245114,-36546,245124,False
-31900,245056,-31892,245066,False
-38744,244922,-38736,244930,False
-37086,244930,-37078,244938,False
-36248,244874,-36236,244886,True
-33198,244940,-33186,244950,True
-39956,244726,-39942,244738,-1
-36644,245204,-36636,245214,True
-43988,244466,-43974,244484,False
-33784,244522,-33776,244532,True
-30814,244532,-30802,244546,True
-43648,244444,-43638,244456,True
-32006,244324,-31998,244332,-1
-43666,244228,-43658,244236,True
-36994,244258,-36982,244272,False
-33110,244252,-33096,244268,True
-37678,244174,-37666,244184,True
-35364,244084,-35352,244100,False
-33998,244694,-33986,244704,False
-43030,244564,-43016,244576,-1
-33716,244036,-33706,244046,False
-32096,243956,-32074,243980,-1
-35706,243852,-35696,243860,False
-33004,243930,-32996,243940,False
-32190,243890,-32178,243898,True
-35050,243788,-35044,243796,False
-32130,243688,-32112,243702,True
-31400,243848,-31388,243860,False
-31928,243556,-31918,243566,True
-39192,243468,-39182,243480,False
-40804,243404,-40792,243414,False
-39982,243342,-39970,243352,-1
-41440,243168,-41430,243178,True
-32456,243204,-32438,243222,False
-40800,242928,-40790,242948,-1
-31158,242836,-31146,242848,-1
-43690,243220,-43680,243228,False
-31528,242732,-31518,242740,False
-41786,242630,-41782,242636,False
-36454,242434,-36446,242442,False
-32574,242512,-32564,242522,False
-33502,242148,-33492,242160,False
-31376,242220,-31360,242236,-1
-33088,242132,-33078,242142,False
-35710,241908,-35698,241916,False
-33514,241952,-33502,241964,False
-43360,241856,-43336,241880,False
-36634,241832,-36624,241846,False
-33564,241848,-33554,241860,False
-30334,242390,-30318,242400,True
-40862,241776,-40850,241788,True
-32716,241738,-32700,241754,False
-35704,241534,-35690,241544,True
-40542,241462,-40536,241468,False
-33190,241470,-33178,241484,False
-31470,241414,-31460,241428,False
-32246,241346,-32236,241356,False
-41324,241188,-41314,241198,True
-36558,241226,-36544,241242,False
-33792,241132,-33786,241138,False
-31494,241242,-31484,241252,False
-42334,240858,-42314,240880,False
-39742,240814,-39732,240824,False
-36740,240826,-36728,240836,False
-35712,240856,-35704,240864,False
-33060,240862,-33046,240876,True
-30052,240726,-30030,240750,True
-31244,240492,-31232,240504,True
-35926,240464,-35912,240480,False
-33574,240374,-33562,240386,True
-33404,240472,-33382,240490,True
-33192,240380,-33180,240392,True
-42524,240238,-42516,240246,False
-33976,240668,-33966,240684,False
-40740,240008,-40722,240026,False
-33506,240030,-33486,240050,True
-33228,239858,-33214,239870,False
-30052,239952,-30036,239968,True
-33560,239754,-33542,239770,True
-36802,239652,-36790,239666,True
-33664,239628,-33650,239644,True
-32054,239678,-32046,239688,False
-33470,239508,-33454,239528,False
-41274,239946,-41260,239958,False
-36168,239426,-36158,239436,False
-35524,239950,-35512,239960,False
-30258,239954,-30236,239968,False
-33710,239830,-33684,239840,False
-36850,239114,-36836,239132,False
-42428,238742,-42422,238748,False
-32740,238744,-32730,238752,True
-42494,238622,-42488,238630,False
-32756,238666,-32740,238680,True
-43638,238978,-43628,238990,False
-35420,238554,-35408,238564,False
-42412,238410,-42402,238420,-1
-40202,238324,-40196,238330,False
-41340,238054,-41326,238074,False
-41302,238074,-41294,238082,True
-31980,238060,-31968,238070,True
-33520,237836,-33512,237844,False
-40694,237594,-40680,237608,False
-38112,237644,-38104,237654,True
-36576,237604,-36572,237624,False
-30826,237462,-30816,237472,True
-39160,237292,-39154,237298,False
-30446,237320,-30434,237334,True
-38826,237162,-38820,237168,False
-37702,237228,-37692,237238,True
-35404,237182,-35396,237190,False
-42634,237654,-42620,237664,False
-40888,237392,-40878,237402,False
-38386,236952,-38372,236966,True
-42152,236750,-42138,236762,False
-36282,236364,-36274,236370,False
-32356,236358,-32346,236370,False
-31438,236884,-31418,236896,True
-42738,236180,-42724,236192,False
-35880,236208,-35868,236218,False
