-14932,271398,-14920,271410,True
-15408,271282,-15398,271292,False
-14580,271286,-14572,271292,False
-26216,269788,-26206,269796,False
-16860,269658,-16844,269676,True
-16624,269242,-16616,269248,False
-26032,269600,-26022,269608,False
-19944,269676,-19926,269694,True
-17260,269172,-17252,269182,False
-16852,269150,-16846,269156,False
-16728,269166,-16714,269180,False
-14054,269096,-14040,269108,True
-14056,269162,-14046,269172,True
-24594,269560,-24580,269568,False
-24972,268814,-24960,268826,True
-15576,269350,-15560,269368,False
-28260,268588,-28252,268598,True
-28362,268658,-28330,268692,True
-20026,268626,-20006,268650,-1
-29780,268474,-29774,268480,False
-26288,268434,-26276,268444,False
-24828,268518,-24814,268528,False
-16836,268440,-16828,268450,False
-24512,268308,-24490,268332,True
-21440,268288,-21430,268300,False
-16906,268256,-16890,268272,False
-26036,268142,-26022,268158,True
-20746,268148,-20734,268160,False
-26852,268532,-26846,268540,False
-27124,268044,-27108,268060,-1
-24758,268008,-24746,268022,True
-18560,267994,-18550,268006,-1
-28866,267786,-28848,267802,False
-28592,267800,-28580,267828,False
-25692,267828,-25668,267854,True
-20156,267878,-20144,267904,False
-16080,268408,-16072,268416,False
-27494,267706,-27482,267718,False
-26278,267692,-26262,267704,True
-18600,267758,-18596,267764,False
-28926,267568,-28918,267576,True
-28958,267542,-28950,267550,True
-27792,267526,-27782,267534,True
-29536,267502,-29522,267516,True
-28494,268026,-28476,268032,False
-28352,267412,-28342,267422,False
-27880,267472,-27866,267486,True
-21236,267292,-21222,267306,False
-19596,267270,-19586,267280,False
-24776,267304,-24762,267318,False
-22746,267204,-22736,267212,False
-21590,267764,-21578,267776,True
-21312,267220,-21296,267234,-1
-29756,267074,-29746,267080,True
-20348,267050,-20338,267056,True
-28860,266918,-28848,266928,True
-20452,266906,-20444,266916,False
-14068,266962,-14058,266972,False
-26734,266832,-26728,266840,True
-23196,266886,-23180,266900,False
-16024,266850,-16016,266860,True
-27518,266640,-27504,266652,True
-27258,266702,-27252,266708,False
-26952,266708,-26944,266718,True
-20022,266744,-20000,266764,-1
-18888,266674,-18878,266682,-1
-16716,267244,-16702,267260,False
-26938,266526,-26932,266532,False
-22436,266514,-22426,266522,True
-21474,266530,-21450,266554,True
-28028,266468,-28022,266476,True
-26908,266478,-26902,266484,False
-26530,266444,-26524,266452,False
-26084,266464,-26078,266472,False
-20894,266248,-20882,266260,True
-20298,266726,-20266,266752,True
-20582,266194,-20574,266204,True
-19130,266206,-19120,266216,-1
-29894,266068,-29888,266074,False
